agent.name,package.name,package.version,vulnerability.description,vulnerability.severity,vulnerability.id
vdi-gared-range,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Windows Digital Media Elevation of Privilege Vulnerability,Medium,CVE-2025-21249
vdi-gared-range,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Microsoft Message Queuing (MSMQ) Denial of Service Vulnerability,High,CVE-2025-21251
vdi-gared-range,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Windows Kernel-Mode Driver Elevation of Privilege Vulnerability,High,CVE-2024-38187
vdi-gared-range,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Microsoft Message Queuing (MSMQ) Denial of Service Vulnerability,High,CVE-2025-21290
vdi-gared-range,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Windows Local Security Authority Subsystem Service (LSASS) Remote Code Execution Vulnerability,High,CVE-2024-49126
vdi-gared-range,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Windows Remote Desktop Services Remote Code Execution Vulnerability,High,CVE-2024-49132
vdi-gared-range,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,"libcurl's ASN1 parser has this utf8asn1str() function used for parsing an ASN.1 UTF-8 string. Itcan detect an invalid field and return error. Unfortunately, when doing so it also invokes `free()` on a 4 byte localstack buffer.  Most modern malloc implementations detect this error and immediately abort. Some however accept the input pointer and add that memory to its list of available chunks. This leads to the overwriting of nearby stack memory. The content of the overwrite is decided by the `free()` implementation; likely to be memory pointers and a set of flags.  The most likely outcome of exploting this flaw is a crash, although it cannot be ruled out that more serious results can be had in special circumstances.",High,CVE-2024-6197
vdi-gared-range,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Uncontrolled resource consumption in Windows Standards-Based Storage Management Service allows an unauthorized attacker to deny service over a network.,High,CVE-2025-21174
vdi-gared-range,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Use after free in Remote Desktop Gateway Service allows an unauthorized attacker to execute code over a network.,High,CVE-2025-27480
vdi-gared-range,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Windows Registry Elevation of Privilege Vulnerability,High,CVE-2024-43641
vdi-gared-range,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Microsoft Message Queuing (MSMQ) Denial of Service Vulnerability,High,CVE-2025-21181
vdi-gared-range,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Windows Hyper-V Remote Code Execution Vulnerability,High,CVE-2024-20700
vdi-gared-range,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Improper access control in Windows NTFS allows an authorized attacker to disclose file path information under a folder where the attacker doesn't have permission to list content.,Medium,CVE-2025-21197
vdi-gared-range,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Windows Telephony Service Remote Code Execution Vulnerability,High,CVE-2024-43621
vdi-gared-range,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Windows Common Log File System Driver Elevation of Privilege Vulnerability,High,CVE-2024-49090
vdi-gared-range,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Windows OLE Remote Code Execution Vulnerability,Critical,CVE-2025-21298
vdi-gared-range,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Windows NTFS Elevation of Privilege Vulnerability,Low,CVE-2025-21337
vdi-gared-range,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Windows Recovery Environment Agent Elevation of Privilege Vulnerability,Medium,CVE-2025-21202
vdi-gared-range,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Buffer over-read in Windows Routing and Remote Access Service (RRAS) allows an unauthorized attacker to disclose information over a network.,Medium,CVE-2025-21203
vdi-gared-range,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Improper link resolution before file access ('link following') in Windows Update Stack allows an authorized attacker to elevate privileges locally.,High,CVE-2025-21204
vdi-gared-range,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Heap-based buffer overflow in Windows Telephony Service allows an unauthorized attacker to execute code over a network.,High,CVE-2025-21205
vdi-gared-range,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Windows Connected Devices Platform Service (Cdpsvc) Denial of Service Vulnerability,High,CVE-2025-21207
vdi-gared-range,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Windows BitLocker Information Disclosure Vulnerability,Medium,CVE-2025-21210
vdi-gared-range,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Internet Connection Sharing (ICS) Denial of Service Vulnerability,Medium,CVE-2025-21212
vdi-gared-range,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Integer overflow or wraparound in Virtual Hard Disk (VHDX) allows an unauthorized attacker to execute code locally.,High,CVE-2025-49683
vdi-gared-range,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,"An elevation of privilege vulnerability exists in the way that the Windows Function Discovery Service handles objects in memory, aka 'Windows Function Discovery Service Elevation of Privilege Vulnerability'. This CVE ID is unique from CVE-2020-0679, CVE-2020-0682.",Medium,CVE-2020-0680
vdi-gared-range,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Windows Kerberos Denial of Service Vulnerability,Medium,CVE-2024-26183
vdi-gared-range,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Windows BitLocker Information Disclosure Vulnerability,Medium,CVE-2025-21214
vdi-gared-range,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Windows MultiPoint Services Remote Code Execution Vulnerability,High,CVE-2024-30013
vdi-gared-range,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Windows Kernel Memory Information Disclosure Vulnerability,Medium,CVE-2025-21318
vdi-gared-range,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Microsoft Install Service Elevation of Privilege Vulnerability,High,CVE-2024-26158
vdi-gared-range,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Internet Connection Sharing (ICS) Denial of Service Vulnerability,Medium,CVE-2025-21216
vdi-gared-range,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Secure Boot Security Feature Bypass Vulnerability,Medium,CVE-2025-21215
vdi-gared-range,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Windows NTLM Spoofing Vulnerability,Medium,CVE-2025-21217
vdi-gared-range,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Secure Boot Security Feature Bypass Vulnerability,High,CVE-2024-28925
vdi-gared-range,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Windows Kerberos Denial of Service Vulnerability,High,CVE-2025-21218
vdi-gared-range,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Microsoft WDAC OLE DB provider for SQL Server Remote Code Execution Vulnerability,High,CVE-2024-21359
vdi-gared-range,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Windows Remote Desktop Licensing Service Denial of Service Vulnerability,Medium,CVE-2024-38231
vdi-gared-range,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Microsoft Message Queuing Information Disclosure Vulnerability,High,CVE-2025-21220
vdi-gared-range,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Heap-based buffer overflow in Windows Telephony Service allows an unauthorized attacker to execute code over a network.,High,CVE-2025-21222
vdi-gared-range,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Microsoft WDAC OLE DB provider for SQL Server Remote Code Execution Vulnerability,High,CVE-2024-21391
vdi-gared-range,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Windows Remote Desktop Gateway (RD Gateway) Denial of Service Vulnerability,Medium,CVE-2025-21225
vdi-gared-range,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Uncontrolled resource consumption in Remote Desktop Gateway Service allows an unauthorized attacker to deny service over a network.,High,CVE-2025-26677
vdi-gared-range,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Microsoft WDAC OLE DB provider for SQL Server Remote Code Execution Vulnerability,High,CVE-2024-30006
vdi-gared-range,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Windows KDC Proxy Remote Code Execution Vulnerability,Critical,CVE-2024-43639
vdi-gared-range,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Windows Digital Media Elevation of Privilege Vulnerability,Medium,CVE-2025-21228
vdi-gared-range,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Improper input validation in Windows Common Log File System Driver allows an authorized attacker to elevate privileges locally.,High,CVE-2025-32706
vdi-gared-range,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Windows Telephony Service Remote Code Execution Vulnerability,High,CVE-2025-21239
vdi-gared-range,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Secure Boot Security Feature Bypass Vulnerability,High,CVE-2024-29062
vdi-gared-range,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Microsoft Message Queuing (MSMQ) Denial of Service Vulnerability,High,CVE-2025-21230
vdi-gared-range,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,IP Helper Denial of Service Vulnerability,High,CVE-2025-21231
vdi-gared-range,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Windows Graphics Component Elevation of Privilege Vulnerability,High,CVE-2025-21382
vdi-gared-range,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Windows Wi-Fi Driver Remote Code Execution Vulnerability,High,CVE-2024-30078
vdi-gared-range,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Windows Kernel Elevation of Privilege Vulnerability,High,CVE-2024-21371
vdi-gared-range,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Secure Boot Security Feature Bypass Vulnerability,High,CVE-2024-28920
vdi-gared-range,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Windows Digital Media Elevation of Privilege Vulnerability,Medium,CVE-2025-21232
vdi-gared-range,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Windows Network Driver Interface Specification (NDIS) Denial of Service Vulnerability,Medium,CVE-2024-38048
vdi-gared-range,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Windows Telephony Service Remote Code Execution Vulnerability,High,CVE-2025-21240
vdi-gared-range,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Windows Telephony Service Remote Code Execution Vulnerability,High,CVE-2025-21241
vdi-gared-range,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Windows Telephony Service Remote Code Execution Vulnerability,High,CVE-2025-21244
vdi-gared-range,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Windows Telephony Service Remote Code Execution Vulnerability,High,CVE-2025-21246
vdi-gared-range,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Improper resolution of path equivalence in Windows MapUrlToZone allows an unauthorized attacker to bypass a security feature over a network.,Medium,CVE-2025-21247
vdi-gared-range,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Windows Telephony Service Remote Code Execution Vulnerability,High,CVE-2025-21250
vdi-gared-range,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Use after free in Windows Digital Media allows an authorized attacker to elevate privileges locally.,High,CVE-2025-26640
vdi-gared-range,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Internet Connection Sharing (ICS) Denial of Service Vulnerability,Medium,CVE-2025-21254
vdi-gared-range,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Windows Network Address Translation (NAT) Denial of Service Vulnerability,Medium,CVE-2024-21344
vdi-gared-range,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Windows Digital Media Elevation of Privilege Vulnerability,Medium,CVE-2025-21255
vdi-gared-range,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Heap-based buffer overflow in Windows Common Log File System Driver allows an authorized attacker to elevate privileges locally.,High,CVE-2025-32713
vdi-gared-range,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Windows TCP/IP Information Disclosure Vulnerability,Medium,CVE-2023-38160
vdi-gared-range,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Windows Kerberos Elevation of Privilege Vulnerability,High,CVE-2024-38239
vdi-gared-range,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Windows Digital Media Elevation of Privilege Vulnerability,Medium,CVE-2025-21256
vdi-gared-range,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Windows Mobile Broadband Driver Denial of Service Vulnerability,Medium,CVE-2024-43542
vdi-gared-range,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Windows Digital Media Elevation of Privilege Vulnerability,Medium,CVE-2025-21258
vdi-gared-range,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Windows Telephony Service Remote Code Execution Vulnerability,High,CVE-2025-21237
vdi-gared-range,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Windows Digital Media Elevation of Privilege Vulnerability,Medium,CVE-2025-21261
vdi-gared-range,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Windows Digital Media Elevation of Privilege Vulnerability,Medium,CVE-2025-21265
vdi-gared-range,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,MapUrlToZone Security Feature Bypass Vulnerability,Medium,CVE-2025-21268
vdi-gared-range,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Windows Lightweight Directory Access Protocol (LDAP) Remote Code Execution Vulnerability.,Critical,CVE-2024-49112
vdi-gared-range,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Windows HTML Platforms Security Feature Bypass Vulnerability,Medium,CVE-2025-21269
vdi-gared-range,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Windows Remote Access Connection Manager Elevation of Privilege Vulnerability,High,CVE-2024-30079
vdi-gared-range,Microsoft Windows Server 2019 Standard Evaluation 10.0.17763.737,10.0.17763.737,Microsoft Message Queuing (MSMQ) Denial of Service Vulnerability,High,CVE-2025-21270
